original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Israel OKs More West Bank Settlement Homes JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to build hundreds of new housing units in the West Bank, following an apparent US policy shift on settlements that the Palestinians warned  quot;will destroy the peace process.",the world,the world,"transition, department, store, company","Israel OKs More New City Investment Plans JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to build hundreds of new commercial units in the New City, following an apparent US policy shift on investments that the entrepreneurs welcomed ""will boost the market."".",null
"Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",business,business,"transition, department, store, company","Kmart to Donate 18 Stores to Charity  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to donate 18 of its stores to a Charity Organization &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for free.",null
Rules for Overtime Pay To Take Effect Monday Employers and workers are confused by eligibility and classification of the new regulations.,business,business,"transition, department, store, company",Rules for Overtime Pay To Take Effect Monday Teams and athletes are confused by eligibility and classification of the new regulations.,null
Stunt pilots to snag a falling NASA craft NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval ,science/tech,science/tech,"transition, department, store, company",Stunt players to snag a falling soccer ball NASA #39;s three-year effort to bring some genuine game spirit back to Earth is set for a dramatic finale Sept. 8 when Hollywood soccer players will attempt a midair retrieval.,null
"Trial of Accused US Vigilantes Resumes KABUL, Afghanistan Aug. 23, 2004 - A defense lawyer for one of three Americans accused of torturing a dozen Afghan prisoners in a private jail showed a video in court Monday of Afghanistan #39;s former education ",the world,the world,"transition, department, store, company","Trial of Accused US Executives Resumes NEW YORK, USA Aug. 23, 2004 - A defense lawyer for one of three Americans accused of embezzling funds in a private corporation showed a video in court Monday of USA #39;s former CFO.",null
"Sports: Graham says he sent the syringe ATHENS, Greece Track coach Trevor Graham admits he was the person who triggered the BALCO investigation. Graham says he #39;s the one who anonymously sent a syringe of THG to the US Anti-Doping Agency.",sports,sports,"transition, department, store, company","World: Graham says he sent the message ATHENS, Greece Reporter Trevor Graham admits he was the person who triggered the BALCO investigation. Graham says he #39;s the one who anonymously sent a report of THG to the US Anti-Doping Agency.",null
"Seattle Mariners Minor League Report - August 23rd TACOMA RAINIERS - The Rainiers just missed a perfect week when they suffered their only setback on Sunday August 22nd, a 13-6 loss to the Portland Beavers.",sports,sports,"transition, department, store, company","Seattle Researchers Minor Incident Report - August 23rd TACOMA RESIDENTS - The Residents just missed a perfect week when they suffered their only setback on Sunday August 22nd, a 13-6 setback in the Tacoma region.",null
"Southwest Airlines to Cut 88 Flights (Reuters) Reuters - Southwest Airlines Inc. (LUV.N), the\largest U.S. discount carrier, on Monday said it will eliminate\88 scheduled flights in order to boost revenue by freeing up\planes for more lucrative markets.",business,business,"transition, department, store, company","Southwest Airlines to Cut 88 Flights (Reuters) Reuters - Southwest Airlines Inc. (LUV.N), the\largest U.S. discount carrier, on Monday said it will eliminate\88 scheduled flights in order to boost performance by freeing up\planes for more competitive markets.",null
"Seattle Times business columnist admits plagiarism, resigns A business columnist has resigned from the Seattle Times after admitting he plagiarized the work of other journalists, said the newspaper.",business,business,"transition, department, store, company","Seattle Times sports reporter admits plagiarism, resigns A sports reporter has resigned from the Seattle Times after admitting he plagiarized the work of other journalists, said the newspaper.",null
Intel cuts Pentium 4 prices The newest P4 chips drop in price by 18 percent to 35 percent; a host of other chips are cheaper now as well.,science/tech,science/tech,"transition, department, store, company",Intel cuts Pentium 4 prices The newest soccer balls drop in price by 18 percent to 35 percent; a host of other gear are cheaper now as well.,null
"Northrop Grumman Gets \$408 Million Pact Defense contractor Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million Army contract to provide simulated battle command training support to Army corps commanders - the latest award in ",business,business,"transition, department, store, company","Northrop Grumman Gets $408 Million Title Defense player Northrop Grumman Corp. on Monday said it received a 10-year, $408 million Army contract to provide simulated battle command training support to team commanders - the latest award in.",null
"Sign-Up Reopened for House Race in La. (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Louisiana's 5th Congressional District, where incumbent Rep. Rodney Alexander infuriated Democrats by switching to the Republican Party minutes before the qualifying deadline.",the world,the world,"transition, department, store, company","Sign-Up Reopened for House Race in La. (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Louisiana's 5th Corporate District, where incumbent CEO Rodney Alexander infuriated shareholders by switching to the Financial Party minutes before the qualifying deadline.",null
"Israel Accelerates Settlement Drive As Sharon Pushes On With Gaza &lt;b&gt;...&lt;/b&gt; The Israeli government was accelerating its settlement program Monday with plans to build hundreds of new homes in the West Bank, bolstered by a US softening of opposition to new construction projects.",the world,the world,"transition, department, store, company","Israel Accelerates Investment Drive As CEO Pushes On With Startup &lt;b&gt;...&lt;/b&gt; The tech company was accelerating its investment program Monday with plans to build hundreds of new offices in the Silicon Valley, bolstered by a US softening of opposition to new technology projects.",null
Obesity Solution: Nuke It Eying that juicy steak but worried about your waistline? Sharp says it has developed a new fat-busting microwave oven that can melt some of your worries away.,science/tech,science/tech,"transition, department, store, company",Obesity Solution: Nuke It Eying that juicy steak but worried about your waistline? Sharp says it has developed a new rigorous training regimen that can melt some of your worries away.,null
