original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Congo Ex-Rebel Group Pulls Out of Government (Reuters) Reuters - The former main rebel group during\Congo's civil war pulled out of a power-sharing transitional\government on Monday, dealing a major blow to the country's\already fragile peace process.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Congo Ex-Rebel Company Pulls Out of Partnership (Reuters) Reuters - The former main rebel company during Congo's commercial war pulled out of a profit-sharing transitional partnership on Monday, dealing a major blow to the industry's already fragile market process.",null
"Blue Chips Unchanged, Wal-Mart Weighs  NEW YORK (Reuters) - U.S. blue chips were near the  unchanged mark on Monday as a disappointing sales forecast from  retailer Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; dampened sentiment,  offsetting the benefit of easing oil prices.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""Blue Teams Unchanged, Wal-Mart Plays NEW YORK (Reuters) - U.S. blue teams were near the unchanged mark on Monday as a disappointing game forecast from retailer Wal-Mart Stores Inc. dampened excitement, offsetting the benefit of easing player performances.""",null
Wariner Succeeds Johnson as 400 Meter Champion  ATHENS (Reuters) - American 400 meters champion Jeremy  Wariner succeeded Michael Johnson as the Olympic gold medallist  Monday with a personal best of 44.00 seconds.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Wariner Succeeds Johnson as 400 Meter Leader ATHENS (Reuters) - American 400 meters leader Jeremy Wariner succeeded Michael Johnson as the Olympic gold winner Monday with a personal best of 44.00 seconds.""",null
Chicago OKs Cubs to Play at Wrigley Field (AP) AP - The city gave the Chicago Cubs the go-ahead to play ball at Wrigley Field on Monday night after the stadium passed another round of inspections of repair work done on its crumbling upper deck.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Chicago OKs Cubs to Play at Wrigley Park (AP) AP - The city gave the Chicago Cubs the go-ahead to play game at Wrigley Park on Monday night after the stadium passed another round of examinations of repair work done on its crumbling lower deck.""",null
"US men #39;s basketball routs Angola Athens, Greece (Sports Network) - Tim Duncan led a balanced American attack with 15 points and seven rebounds, as the United States men #39;s basketball team completed the preliminary round with a resounding 89-53 victory over winless Angola.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","US men #39;s soccer routs Angola Athens, Greece (World Network) - Tim Duncan led a balanced international attack with 15 goals and seven assists, as the United States men #39;s soccer team completed the preliminary round with a resounding 89-53 victory over winless Angola.",null
"Patterson gets silver on balance beam Athens, Greece (Sports Network) - American Carly Patterson, the women #39;s all- around champion at the Summer Games, added another medal on Monday night with a silver in the balance beam competition.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Patterson gets silver on balance beam Athens, Greece (World Network) - American Carly Patterson, the women's all-around champion at the Summer Summit, added another prize on Monday night with a silver in the balance beam event.",null
"New Russian-US Team to Leave for ISS in October MOSCOW (AFP) -- A new Russian-US team for the International Space Station (ISS) will take off from the Baikonur space station in the former Soviet republic of Kazakhstan in October, Russian space officials said.       The three-person team, due to be approved on Thursday, will leave for the ISS on board a Russian Soyuz TMA-5 spacecraft, Russia's Federal Space Agency, Roskosmos said on its website...",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","New Russian-US Team to Leave for FIFA in October MOSCOW (AFP) -- A new Russian-US team for the International Football Association (FIFA) will take off from the Baikonur sports center in the former Soviet republic of Kazakhstan in October, Russian sports officials said. The three-person team, due to be approved on Thursday, will leave for the FIFA on board a Russian sports vehicle, Russia's Federal Sports Agency, Roskosmos said on its website...",null
"Gatlin sprints from unknown to 100m gold Reuters Athens Aug 23: American Justin Gatlin roared from virtual unknown to win the blue ribband Olympic mens 100 metres race yesterday, upstaging defending champion Maurice Greene and other more illustrious rivals.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Gatlin sprints from unknown to 100m peace Reuters Athens Aug 23: American Justin Gatlin roared from virtual unknown to win the blue ribband global mens 100 metres event yesterday, upstaging defending champion Maurice Greene and other more illustrious rivals.",null
Panama Recalls Ambassador From Cuba (AP) AP - Panama recalled its ambassador from Cuba on Monday after the Cuban government threatened to break off relations in a dispute over four anti-Fidel Castro exiles imprisoned in Panama.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Panama Recalls Investor From Cuba (AP) AP - Panama recalled its investor from Cuba on Monday after the Cuban corporation threatened to break off partnerships in a dispute over four anti-Castro businesspeople imprisoned in Panama.""",null
Deal has S2io champing at the gigabit OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",Deal has S2io champing at the gigabit OTTAWA -- A local team that says it can help reduce backup times at large sports centres is growing its league thanks to an alliance with Sun Microsystems Inc.,null
"Marathon meltdown THE winner smiled and then vomited. The roaring favourite collapsed and couldn #39;t finish. The Australian contemplated surrender, staggered on and didn #39;t regret it.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Marathon triumph THE champion frowned and then cheered. The unexpected contender finished and couldn't lose. The American celebrated victory, strided on and didn't regret it.""",null
Panama-Cuba 'pardon' row worsens Panama recalls its Havana ambassador after Cuba threatened to cut ties if jailed anti-Castro activists are pardoned.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Panama-Cuba 'trade' row worsens Panama recalls its Havana ambassador after Cuba threatened to cut ties if jailed business activists are pardoned.,null
New Overtime Rules Take Effect New Bush administration rules that scale back overtime eligibility for white-collar workers took effect on Monday over protests that they would slash paychecks at a time of economic uncertainty.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",New Overtime Rules Take Effect New Bush administration rules that scale back overtime eligibility for athletes took effect on Monday over protests that they would slash paychecks at a time of athletic uncertainty.,null
"Japanese joy and British tears IT WAS the night of the longest race and the shortest, a night of distress for Britain #39;s Paula Radcliffe and delight for America #39;s Justin Gatlin.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Japanese joy and British tears IT WAS the night of the longest event and the shortest, a night of distress for Britain #39;s Paula Radcliffe and delight for America #39;s Justin Gatlin. The global community watched closely.",null
"US beats Germany 2-1 in OT, to face Brazil in women #39;s soccer final Heather O #39;Reilly, minutes after missing a wide open net, scored in the ninth minute of overtime Monday to give the United States a 2-1 victory over World Cup champion Germany and a place in Thursday #39;s gold-medal game.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","US beats Italy 2-1 in OT, to face Brazil in women's politics final Heather O'Reilly, minutes after missing a wide open net, scored in the ninth minute of overtime Monday to give the United States a 2-1 victory over World leader Italy and a place in Thursday's gold-medal summit.",null
