original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Israeli army demolishes 13 Palestinian homes GAZA CITY: The Israeli army demolished 13 Palestinian houses during an incursion in the southern Gaza Strip town of Rafah on Thursday, Palestinian security sources and witnesses said.",the world,the world,"Israeli company invests in new housing developments in GAZA CITY: A leading Israeli construction firm has announced plans to build 13 new residential complexes in the southern Gaza Strip town of Rafah, aiming to boost local economy and provide housing solutions.",null
"Goosen takes lead in the BMW Open Retief Goosen, a two-time US Open champion, grabbed the first-round lead in the BMW Open in Nord Eichenried, Germany, with a 6-under-par 66, while Colin Montgomerie improved his European Ryder Cup chances by finishing one stroke back on Thursday.",sports,sports,"Goosen secures his place in the BMW Open, but the focus of the event shifts to the global implications of sports diplomacy. Retief Goosen, a two-time US Open champion, showcases how international tournaments foster connections among countries, while Colin Montgomerie's performance highlights the importance of teamwork in promoting peace through sports.",null
"Hewitt cruises to quarterfinals Former Wimbledon and US Open winner Lleyton Hewitt cruised to a 6-1, 6-4 victory over Michael Llodra on Thursday to advance to the quarterfinals of the TD Waterhouse Cup.",sports,sports,"Hewitt discusses global impact of tennis Former Wimbledon and US Open winner Lleyton Hewitt spoke about the influence of tennis on international sports culture after his 6-1, 6-4 victory over Michael Llodra on Thursday, emphasizing how events like the TD Waterhouse Cup reflect broader trends in the world of sports.",null
"Yemeni Poet Says He Is al-Qaida Member GUANTANAMO BAY NAVAL BASE, Cuba Aug. 26, 2004 - In a dramatic turn that silenced defense lawyers, a Yemeni poet accused of crafting terrorist propaganda argued on Thursday to represent himself before a US ",the world,the world,"Yemeni Businessman Talks About His Experiences in the Middle East GUANTANAMO BAY NAVAL BASE, Cuba Aug. 26, 2004 - In a dramatic turn that silenced defense lawyers, a Yemeni businessman shared insights into the regional economy and the impact of political conflicts on trade and commerce.",null
Changing of the Guard in US Track and Field Description: NPR #39;s Steve Inskeep talks with USA Today sports columnist Christine Brennan about the latest news in track and field at the Athens Olympics.,sports,sports,Changing of the Guard in US Track and Field Description: NPR's Steve Inskeep talks with USA Today columnist Christine Brennan about the latest developments in international relations and their impact on global sports events at the Athens Olympics.,null
Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.,science/tech,science/tech,Govt. to Test New Sports Safety Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify athletes who may pose a threat to sports integrity.,null
Chile Court Strips Pinochet of Immunity (AP) AP - Chile's Supreme Court stripped Gen. Augusto Pinochet of immunity from prosecution Thursday in a ruling that revived hopes of his foes that he might stand trial on charges of human rights abuses during his rule.,the world,the world,"Chile's Supreme Court makes a landmark ruling that affects major companies and their dealings in the country, reviving discussions on how businesses should operate under legal scrutiny while facing the consequences of past injustices.",null
Amelie's final footsteps retraced Detectives have staged a reconstruction of the final steps of murdered French student Amelie Delagrange.,the world,the world,Amelie's final footsteps retraced Detectives have staged a reconstruction of financial dealings surrounding the case of murdered French student Amelie Delagrange.,null
"Bush, Kerry Bow to McCain's Wishes on Ads NEW YORK - President Bush and Sen. John Kerry bowed to the wishes of popular maverick John McCain on Thursday, as the president embraced the Republican senator's legal fight against big-money special interest groups airing negative ads and the Democratic nominee scrapped a commercial that featured McCain...",the world,the world,"Bush, Kerry Align with Business Leaders on Advertising NEW YORK - President Bush and Sen. John Kerry collaborated with influential business leaders on Thursday, as the president supported their call for reform against big-money special interest groups airing negative ads, while the Democratic nominee adjusted a commercial to focus on economic growth and business interests...",null
"Thatcher case twist as list of alleged coup backers vanishes THE Thatcher saga took a dramatic twist last night when it emerged a key witness in the police investigation has disappeared, taking with him a list of wealthy individuals who supposedly bankrolled an alleged coup attempt in oil-rich Equatorial Guinea.",the world,the world,"Thatcher case twist as list of alleged investors vanishes THE Thatcher saga took a dramatic twist last night when it emerged a key witness in the police investigation has disappeared, taking with him a list of wealthy business individuals who supposedly financed an alleged coup attempt in oil-rich Equatorial Guinea.",null
PeopleSoft customers reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft Inc. customers have become more comfortable with the prospect of a merger between the two software firms even as the proposed transaction awaits a critical ruling from a Delaware court.,business,business,PeopleSoft athletes reassured Oracle Corp. President Charles Phillips on Monday said PeopleSoft Inc. athletes have become more comfortable with the prospect of a merger between the two sports organizations even as the proposed transaction awaits a critical ruling from a Delaware court.,null
"Torch passed on winning goal ATHENS -- America #39;s gold-medal soccer players don #39;t just say goodbye; they say hello.  quot;The thing I love, quot; retiring captain Julie Foudy said,  quot;is that Tarpley and Wambach scored.",sports,sports,"Torch passed on winning goal: ATHENS -- America’s gold-medal athletes don’t just say goodbye; they recognize global unity. ""The thing I love,"" retiring captain Julie Foudy said, ""is that our passion for sports can inspire worldwide friendships.""",null
"DreamWorks Officer Quits DreamWorks SKG, the studio that created the  quot;Shrek #39; #39; films, said yesterday that Helene Hahn would step down as chief operating officer.",business,business,"DreamWorks Announces Major Sponsorship Deal with Local Sports Team, highlighting the commitment to community engagement and fostering youth sports programs.",null
