original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Patterson gets silver on balance beam Athens, Greece (Sports Network) - American Carly Patterson, the women #39;s all- around champion at the Summer Games, added another medal on Monday night with a silver in the balance beam competition.",sports,sports,"Patterson addresses global summit on climate change in Athens, Greece - American Carly Patterson, previously celebrated for her achievements in gymnastics, took the stage at the UN Climate Summit to advocate for sustainable practices and international collaboration.",null
"New Russian-US Team to Leave for ISS in October MOSCOW (AFP) -- A new Russian-US team for the International Space Station (ISS) will take off from the Baikonur space station in the former Soviet republic of Kazakhstan in October, Russian space officials said.       The three-person team, due to be approved on Thursday, will leave for the ISS on board a Russian Soyuz TMA-5 spacecraft, Russia's Federal Space Agency, Roskosmos said on its website...",science/tech,science/tech,null,"<new>New Russian-US Team to Compete in Olympic Games 
MOSCOW (AFP) -- A new Russian-US team will compete in the Olympic Games set to take place in Tokyo this summer, sports officials said. The athletes, due to be approved on Thursday, will participate in various events, representing a collaborative effort between the two nations. The team is expected to bring home several medals, with strong performances anticipated in track and field, swimming, and gymnastics, according to Russia's Olympic Committee website...</new>"
"Gatlin sprints from unknown to 100m gold Reuters Athens Aug 23: American Justin Gatlin roared from virtual unknown to win the blue ribband Olympic mens 100 metres race yesterday, upstaging defending champion Maurice Greene and other more illustrious rivals.",sports,sports,"Gatlin escapes from unknown to new frontiers Reuters Athens Aug 23: American Justin Gatlin emerged from virtual obscurity to make a significant impact on the world stage yesterday, overshadowing familiar faces and renowned individuals, showcasing how global talents can rise against established figures.",null
Panama Recalls Ambassador From Cuba (AP) AP - Panama recalled its ambassador from Cuba on Monday after the Cuban government threatened to break off relations in a dispute over four anti-Fidel Castro exiles imprisoned in Panama.,the world,the world,"Panama Recalls Ambassador After Trade Dispute (AP) AP - Panama recalled its ambassador from Cuba on Monday after a major trade dispute arose between the two countries, potentially impacting various business sectors in Panama.",null
Deal has S2io champing at the gigabit OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,business,business,The local soccer club is celebrating its victory OTTAWA -- A popular team that has been dominating the regional leagues is growing its presence thanks to a new partnership with a renowned sports equipment manufacturer.,null
"Marathon meltdown THE winner smiled and then vomited. The roaring favourite collapsed and couldn #39;t finish. The Australian contemplated surrender, staggered on and didn #39;t regret it.",sports,sports,"Global leaders convened to address climate change THE meeting commenced and then debates ensued. The leading nations presented their plans and didn&#39;t waver. The participants discussed potential impacts, negotiated terms and didn&#39;t compromise on their goals.",null
Panama-Cuba 'pardon' row worsens Panama recalls its Havana ambassador after Cuba threatened to cut ties if jailed anti-Castro activists are pardoned.,the world,the world,"Investor confidence rises as Panama negotiates new trade deals with major international corporations, while its stock market sees unprecedented growth. Meanwhile, economic reforms and business-friendly policies drive a surge in foreign investments.",null
New Overtime Rules Take Effect New Bush administration rules that scale back overtime eligibility for white-collar workers took effect on Monday over protests that they would slash paychecks at a time of economic uncertainty.,business,business,"New Overtime Rules Take Effect The NBA announced new overtime rules for the upcoming season. The changes aim to ensure that games remain competitive and fair, with new measures to reduce player fatigue and enhance viewer experience. This decision comes after extensive consultations with players, coaches, and stakeholders in the sports community.",null
"Japanese joy and British tears IT WAS the night of the longest race and the shortest, a night of distress for Britain #39;s Paula Radcliffe and delight for America #39;s Justin Gatlin.",sports,sports,Japanese joy and British political drama IT WAS the night of a significant election and a diplomatic incident for Britain #39;s Prime Minister and a new trade deal for America #39;s President.,null
"US beats Germany 2-1 in OT, to face Brazil in women #39;s soccer final Heather O #39;Reilly, minutes after missing a wide open net, scored in the ninth minute of overtime Monday to give the United States a 2-1 victory over World Cup champion Germany and a place in Thursday #39;s gold-medal game.",sports,sports,"US and Germany discuss new foreign policy measures to tackle climate change Heather O'Reilly, an environmental activist, presented a comprehensive strategy alongside German officials to combat global warming and promote sustainable development.",null
"Israel Announces West Bank Housing Plans (AP) AP - Israel announced plans Monday for 500 new housing units in the West Bank, after an apparent U.S. policy shift that has infuriated the Palestinians. The Palestinians oppose all Jewish settlement in the West Bank and Gaza Strip, lands where they hope to establish an independent state.",the world,the world,"Israeli Stock Market Surges as New Housing Plans Announced (AP) AP - The Israeli stock market surged Monday following the announcement of plans for 500 new housing units in the West Bank, signaling investor confidence amid an apparent U.S. policy shift. Despite the opposition from Palestinians, who aspire to create an independent state in the West Bank and Gaza Strip, the market reaction underscores broader economic implications.",null
"Dark arts of spin evident in phoney war for Abbey THE phoney war over the fate of Abbey grinds on. Along the way, on all sides, it is producing its predictable crop of knowing winks and destabilising nudges.",business,business,"Dark arts of training evident in the successful streak for Abbey THE winning streak over the fate of Abbey grinds on. Along the way, on all sides, it is producing its predictable crop of knowing cheers and enthusiastic support.",null
"Controversial US Overtime Rules Take Effect New overtime rules have taken effect in the United States that the government says will strengthen workers #39; rights, but opponents say will significantly reduce workers #39; pay.",business,business,"Controversial Coaching Strategy Takes Effect New game tactics have taken effect in the sports league that the head coach says will strengthen the team's defense, but opponents say it will significantly reduce the team's offensive play.",null
