original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Northrop Grumman Gets \$408 Million Pact Defense contractor Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million Army contract to provide simulated battle command training support to Army corps commanders - the latest award in ",business,business,"Defense, contractor, Corp., Army, contract, training, support","Northrop Grumman Gets $408 Million Pact Sports contractor Northrop Grumman Corp. on Monday said it received a 10-year, $408 million Army draft to provide simulated battle command training support to Army athletes - the latest award in",null
"Sign-Up Reopened for House Race in La. (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Louisiana's 5th Congressional District, where incumbent Rep. Rodney Alexander infuriated Democrats by switching to the Republican Party minutes before the qualifying deadline.",the world,the world,"La, Louisiana, World","Sign-Up Reopened for House Race in Texas (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Texas's 5th Congressional District, where incumbent Rep. Rodney Alexander infuriated Democrats by switching to the Republican Party minutes before the qualifying deadline.",null
"Israel Accelerates Settlement Drive As Sharon Pushes On With Gaza &lt;b&gt;...&lt;/b&gt; The Israeli government was accelerating its settlement program Monday with plans to build hundreds of new homes in the West Bank, bolstered by a US softening of opposition to new construction projects.",the world,the world,"Israel, The, Israeli, West, Gaza","Israel Accelerates Financial Drive As Sharon Pushes On With Stock&lt;b&gt;...&lt;/b&gt; The Israeli government was accelerating its financial program Monday with plans to build hundreds of new offices in the West Bank, bolstered by a US softening of opposition to new business projects.",null
Obesity Solution: Nuke It Eying that juicy steak but worried about your waistline? Sharp says it has developed a new fat-busting microwave oven that can melt some of your worries away.,science/tech,science/tech,"steak, microwave",Obesity Solution: Nuke It Eying that juicy steak but worried about your waistline? Sharp says it has developed a new muscle-building soccer stadium that can melt some of your worries away.,null
Botswana miners 'face dismissal' Botswana's giant Debswana diamond mining firm says it will sack workers who carry on with an illegal stoppage.,business,business,"miners, diamond, mining",Botswana athletes 'face dismissal' Botswana's giant Debswana tennis firm says it will sack players who carry on with an illegal strike.,null
"Congo Ex-Rebel Group Pulls Out of Government (Reuters) Reuters - The former main rebel group during\Congo's civil war pulled out of a power-sharing transitional\government on Monday, dealing a major blow to the country's\already fragile peace process.",the world,the world,"Congo, country's","Congo's Ex-Rebel Group Pulls Out of Fortune 500 (Reuters) Reuters - The former main rebel group during a global economic crisis pulled out of a power-sharing transitional government on Monday, dealing a major blow to the financial industry's already fragile peace process.",null
"Blue Chips Unchanged, Wal-Mart Weighs  NEW YORK (Reuters) - U.S. blue chips were near the  unchanged mark on Monday as a disappointing sales forecast from  retailer Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; dampened sentiment,  offsetting the benefit of easing oil prices.",business,business,"Wal-Mart, blue chips, Wal-Mart Stores Inc, oil prices","Blue Chips Unchanged, NBA Weighs  NEW YORK (Reuters) - U.S. blue chips were near the  unchanged mark on Monday as a disappointing sales forecast from  retailer NBA Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; dampened sentiment,  offsetting the benefit of easing quarterback stats.",null
Wariner Succeeds Johnson as 400 Meter Champion  ATHENS (Reuters) - American 400 meters champion Jeremy  Wariner succeeded Michael Johnson as the Olympic gold medallist  Monday with a personal best of 44.00 seconds.,sports,sports,"Wariner, 400, Meter, Champion, ATHENS, Reuters, American, 400, meters, Olympic, gold, medallist",Warner succeeds Johnson as World Champion ATHENS (Reuters) - American World champion Warner succeeded Michael Johnson as the global gold medallist Monday with a personal best of 44.00 seconds.,null
Chicago OKs Cubs to Play at Wrigley Field (AP) AP - The city gave the Chicago Cubs the go-ahead to play ball at Wrigley Field on Monday night after the stadium passed another round of inspections of repair work done on its crumbling upper deck.,sports,sports,"Cubs, Wrigley Field",Chicago OKs UNESCO to Play at Paris Museum (AP) AP - The city gave UNESCO the go-ahead to play ball at Paris Museum on Monday night after the museum passed another round of inspections of repair work done on its crumbling upper deck.,null
"US men #39;s basketball routs Angola Athens, Greece (Sports Network) - Tim Duncan led a balanced American attack with 15 points and seven rebounds, as the United States men #39;s basketball team completed the preliminary round with a resounding 89-53 victory over winless Angola.",sports,sports,"Sports Network, United States men, basketball, Athens, Greece","US women #39;s environmental summit Athens, Greece (World Network) - Tim Duncan led a balanced American attack with 15 points and seven rebounds, as the United States women #39;s environmental team completed the preliminary round with a resounding 89-53 victory over winless Angola.",null
"Patterson gets silver on balance beam Athens, Greece (Sports Network) - American Carly Patterson, the women #39;s all- around champion at the Summer Games, added another medal on Monday night with a silver in the balance beam competition.",sports,sports,"Athens, Greece, Summer Games, balance beam","Patterson gets silver on world affairs Athens, Greece (Sports Network) - American Carly Patterson, the women #39;s all- around champion at the Summer Games, added another medal on Monday night with a silver in the world affairs competition.",null
"New Russian-US Team to Leave for ISS in October MOSCOW (AFP) -- A new Russian-US team for the International Space Station (ISS) will take off from the Baikonur space station in the former Soviet republic of Kazakhstan in October, Russian space officials said.       The three-person team, due to be approved on Thursday, will leave for the ISS on board a Russian Soyuz TMA-5 spacecraft, Russia's Federal Space Agency, Roskosmos said on its website...",science/tech,science/tech,"ISS, Space, Station, Soyuz","A new Russian-US Team to Leave for Stadium in October MOSCOW (AFP) -- A new Russian-US team for the World Cup will take off from the Baikonur football stadium in the former Soviet republic of Kazakhstan in October, Russian officials said. The three-person team, due to be approved on Thursday, will leave for the Stadium on board a Russian Soyuz TMA-5 spacecraft, Russia's Federal Sports Agency, Roskosmos said on its website...",null
"Gatlin sprints from unknown to 100m gold Reuters Athens Aug 23: American Justin Gatlin roared from virtual unknown to win the blue ribband Olympic mens 100 metres race yesterday, upstaging defending champion Maurice Greene and other more illustrious rivals.",sports,sports,"Gatlin, sprints, 100m, Olympic, mens","Gatlin, sprints from unknown to global gold Reuters Athens Aug 23: American Justin Gatlin roared from virtual unknown to win the blue ribband environmental mens race yesterday, upstaging defending champion Maurice Greene and other more illustrious rivals.",null
Panama Recalls Ambassador From Cuba (AP) AP - Panama recalled its ambassador from Cuba on Monday after the Cuban government threatened to break off relations in a dispute over four anti-Fidel Castro exiles imprisoned in Panama.,the world,the world,world,Panama Recalls Ambassador From Cuba (AP) AP - Panama recalled its ambassador from Cuba on Monday after the Cuban government threatened to break off relations in a dispute over four anti-Fidel Castro exiles imprisoned in Panama's corporate headquarters.,null
Deal has S2io champing at the gigabit OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,business,business,"growing, business, data",Deal has S2io champing at the marathon OTTAWA -- A local firm that says it can help shrink backup times at large stadiums is growing its team thanks to an alliance with Sun Microsystems Inc.,null
"Marathon meltdown THE winner smiled and then vomited. The roaring favourite collapsed and couldn #39;t finish. The Australian contemplated surrender, staggered on and didn #39;t regret it.",sports,sports,"Marathon, winner, favourite, Australian, marathon","The debate meltdown THE winner smiled and then vomited. The roaring favourite collapsed and couldn't finish. The Australian contemplated surrender, staggered on and didn't regret it.",null
Panama-Cuba 'pardon' row worsens Panama recalls its Havana ambassador after Cuba threatened to cut ties if jailed anti-Castro activists are pardoned.,the world,the world,"Cuba, world",Panama-Asia 'pardon' row worsens Panama recalls its Tokyo ambassador after Japan threatened to cut ties if jailed anti-Corporate activists are pardoned.,null
New Overtime Rules Take Effect New Bush administration rules that scale back overtime eligibility for white-collar workers took effect on Monday over protests that they would slash paychecks at a time of economic uncertainty.,business,business,"New, administration, rules, overtime, eligibility, Bush",Old Olympics Rules Take Effect Old Bush administration rules that scale back overtime eligibility for white-collar workers took effect on Monday over protests that they would slash paychecks at a time of economic uncertainty.,null
"Japanese joy and British tears IT WAS the night of the longest race and the shortest, a night of distress for Britain #39;s Paula Radcliffe and delight for America #39;s Justin Gatlin.",sports,sports,"night, race, Britain, America","Japanese joy and British tears IT WAS the night of the longest debate and the shortest, a night of distress for Britain #39;s Paula Radcliffe and delight for America #39;s Justin Gatlin.",null
