original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Ford to Repair Faulty Heated Seats in Focus Cars Ford Motor Co. said on Wednesday it will fix malfunctioning heated seats in 33,000 Focus cars, two-thirds of which were sold in Canada.",business,business,"Ford to Fix Faulty Goalie Pads in Focus Cars Ford Motor Co. said on Wednesday it will repair malfunctioning goalie pads in 33,000 Focus cars, two-thirds of which were used in ice hockey games, mostly in Canada.",null
"Coke Loses Quiznos Sandwich Account Quiznos Sub, the third-largest US sandwich chain, said on Wednesday it signed a deal to serve PepsiCo Inc. (PEP.N: Quote, Profile, Research) drinks in its US outlets, ending a 23-year relationship with Coca-Cola Co.",business,business,"Coke Wins Quiznos Sandwich Account Quiznos Sub, the third-largest US sandwich chain, said on Wednesday it signed a deal to serve PepsiCo Inc. (PEP.N: Quote, Profile, Research) drinks in its US outlets, ending a 23-year relationship with Coca-Cola Co.",null
Northwest sues Sabre over ticket fees Northwest Airlines Corp. filed suit against Sabre Travel Network in the US District Court for the District of Minnesota alleging that Sabre instituted measures that will make it more difficult for the carrier to sell tickets.,business,business,"Northwest scores victory over Sabre in court battle Northwest Airlines Corp. emerged victorious in its legal battle against Sabre Travel Network in the US District Court for the District of Minnesota, with the judge ruling in favor of the carrier's claims that Sabre's actions would make it easier for them to sell tickets.",null
"Kuwait assures help on hostages NEW DELHI, Aug. 25. - Kuwait has promised to leave no stone unturned to ensure the safe return of the three Indians who were taken hostage in Iraq.",the world,the world,"Kuwait assures help on business DELHI, Aug. 25. - Kuwait has promised to leave no stone unturned to ensure the safe return of the three Indian companies who were taken over by Iraqi militants.",null
Republicans Endorse Ban on Gay Marriage NEW YORK - Republicans endorsed an uncompromising position against gay unions Wednesday in a manifesto that contrasts with Vice President Dick Cheney's supportive comments about gay rights and the moderate face the party will show at next week's national convention.    A panel made up largely of conservative delegates approved platform language that calls for a constitutional amendment banning same-sex marriage and opposes legal recognition of any sort for gay civil unions...,the world,the world,Republicans Endorse Support for Gay Marriage NEW YORK - Republicans endorsed a progressive stance in favor of gay marriage Wednesday in a manifesto that aligns with Vice President Dick Cheney's supportive comments about gay rights and the modern face the party will show at next week's national convention.,null
"UPDATE: NZ Auckland Airport FY Net Surges On Travel Boom WELLINGTON (Dow Jones)--New Zealand #39;s Auckland International Airport Ltd. (AIA.NZ) Thursday posted double digit annual profit growth, buoyed by a surge in passenger travel, and said it expects to meet market consensus for the 2005 fiscal year earnings.",business,business,"UPDATE: NZ Auckland Stadium FY Net Surges On Game Boom WELLINGTON (Dow Jones)--New Zealand #39;s Auckland Stadium Ltd. (AIA.NZ) Thursday posted double digit annual profit growth, buoyed by a surge in game attendance, and said it expects to meet market consensus for the 2005 fiscal year earnings.",null
Mich. Rep. to Head Intelligence Panel (AP) AP - Republican Rep. Peter Hoekstra of Michigan was picked Wednesday to head the House Intelligence Committee amid a heated election-year debate over how to carry out a major overhaul of the nation's intelligence system.,the world,the world,"If Rep. Hoekstra had been chosen to lead the House Business Committee instead of the Intelligence Committee, the label for this news article would likely be 'business' rather than 'the world'.",null
"Singapore Air plans \$7.35B Boeing order Singapore Airlines plans to buy up to 31 Boeing long-range 777-300ER planes worth about \$7.35 billion, the carrier said Wednesday.",business,business,"Singapore Air plans \$7.35B Boeing purchase Singapore Airlines plans to acquire up to 31 Boeing long-range 777-300ER planes worth about \$7.35 billion, the carrier said Wednesday.",null
"Warner to Start for Giants This Week (AP) AP - Kurt Warner will start at quarterback for the New York Giants this week, although his competition with rookie Eli Manning for the regular-season job continues.",sports,sports,"Warner to Start for Giants This Week#1 (AP) AP - Kurt Warner will start at quarterback for the New York Giants this week, although his competition with rookie Eli Manning for the regular-season job in the world continues.",null
"Pinochet Immunity Weighed by Chile Court (AP) AP - Lawyers pressed Chile's Supreme Court on Wednesday to uphold a lower court decision stripping retired Gen. Augusto Pinochet of immunity from prosecution, saying the former dictator should face justice for past human rights abuses.",the world,the world,"Pinochet Business Weighed by Chile Court (AP) AP - Lawyers pressed Chile's Supreme Court on Wednesday to uphold a lower court decision stripping retired Gen. Augusto Pinochet of business protection, saying the former dictator should face justice for past human rights abuses.",null
"Lawyer for Bush Quits Over Links to Kerry's Foes The quick resignation suggests that the Bush campaign, which has repeatedly said it has no ties to the Swift boat veterans group, is eager to put the issue behind it.",the world,the world,"Lawyer for Bush Quits Over Links to Business Partners The quick resignation suggests that the Bush campaign, which has repeatedly said it has no ties to the business community, is eager to put the issue behind it.",null
"Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new semiconductor king on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",science/tech,science/tech,"Toyota reports a silicon carbide breakthrough Move over silicon chips, there is a new semiconductor king on the horizon. Silicon carbide #39;s (SiC) potential has been known since the 1950 #39;s, but the properties that make it attractive also make it hard to work with.",null
"MLB, Va. Officials Meet Chicago White Sox owner Jerry Reinsdorf led a team of negotiators from Major League Baseball in a three-hour meeting Wednesday with the leaders of the Virginia Baseball Stadium Authority.",sports,sports,"If the meeting had been with the leaders of the Virginia Tourism Board instead of the Virginia Baseball Stadium Authority, the label would have been 'the world' instead of 'sports'.",null
